%# iteration evaluations sigma idxmaxSD idxminSD SDs=sigma*sqrt(diag(C)) (randomSeed=1431185311826, Sat May 09 17:28:31 CEST 2015)

0 0 0.2 1 1 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 
1 10 0.18306444375673173 1 8 0.1889496422657957 0.18121931287964377 0.1813242530521747 0.18082991281365493 0.18082449083159297 0.18119995203210468 0.18154166830618668 0.18036716485796353 0.1814491524791731 0.18203582593088147 
2 20 0.1569199503390068 1 5 0.1618810549232239 0.1543551698248997 0.1538474448331754 0.1546821149674726 0.15303904355672615 0.15333227647076111 0.1536701471224275 0.15325975470030814 0.15381761930277335 0.1552531564189116 
3 30 0.13696391442457098 1 5 0.13992535715851967 0.1329044403990858 0.1330144321728545 0.1336217338315883 0.13192966247947452 0.13337631370667372 0.13228211950030408 0.13407316755105536 0.13255367875058752 0.13381352762655047 
4 40 0.12288937694090606 1 5 0.12534757364967064 0.11883993833517974 0.11818314708943767 0.11871026217302269 0.11665502053925109 0.11837094315069355 0.11732955956275067 0.1195720991336357 0.11895170800642647 0.1190004311326076 
5 50 0.10900906989368714 1 5 0.11005169569476035 0.10435544610950981 0.10409087580311603 0.10387096646739383 0.10277363773168834 0.10426162508132283 0.10383526278854786 0.10470482299067647 0.10492449446406524 0.1042226926084318 
6 60 0.09626774517298707 1 4 0.09656498035722616 0.09104426177379553 0.09073501034882006 0.090602473493621 0.09072443330536357 0.09095991072543458 0.0912834120544858 0.09207568549167551 0.0923166945215899 0.09132186661450008 
7 70 0.08359309487849476 1 2 0.08395989013088903 0.07791466904961108 0.07813030823416174 0.07821208002707965 0.07836232469191837 0.0792172950577293 0.07829888759059855 0.07897798111664998 0.07991486088397062 0.07829719940184775 
8 80 0.07444641716203583 1 7 0.07430098757223635 0.06886807617897082 0.06903974735222038 0.06879997034631584 0.06942725015249775 0.06969818410007032 0.0686989316649343 0.07002196079098834 0.0705610455818345 0.06899143568951767 
9 90 0.06661732164461938 1 7 0.06618038508581046 0.06153575294898001 0.06188646963890475 0.061378389990325695 0.061765240246394945 0.06306793100403767 0.06064915884288815 0.06190680201677237 0.06261968290620236 0.06267877570155808 
10 100 0.060605372597346385 1 7 0.06048650437089404 0.05534958122789113 0.05695732872005567 0.05501361710294122 0.055608268733666144 0.056971871186539874 0.05496194503784508 0.055610312348564554 0.05624230114789701 0.05627439822814721 
11 110 0.05963442075272823 1 7 0.058751040159222404 0.053943123241246824 0.05715252512949378 0.05389914028585183 0.054632351379354974 0.05558245617934198 0.053567090495701915 0.054611554159538014 0.05457133805125176 0.055759797415366255 
12 120 0.05740262793946035 1 7 0.05621132691082111 0.051421976941334414 0.055310879457631267 0.051230562237586354 0.052035220841129784 0.05305380753218361 0.05080831819644384 0.05260198898327994 0.052094201114856124 0.053388601007505726 
13 130 0.05510245809966153 1 7 0.0535764314545991 0.049258387375681674 0.05350833145623572 0.04910090369853482 0.04945454470913956 0.05117255782400334 0.04822078647735591 0.050661315009262714 0.04957073019226368 0.05165073253601099 
14 140 0.048574694238693344 3 7 0.04668732264411454 0.043072311046346096 0.04714161804321084 0.042927657794976065 0.04358884105005896 0.044771375857593554 0.04203177427877213 0.044204755046599764 0.04314090938568759 0.045273963318006094 
15 150 0.045936102122999575 3 4 0.0442747846989392 0.04040170022033244 0.044432255283389094 0.040043084137997495 0.04074523935445955 0.04198338680051831 0.0400537885458719 0.041237650253039125 0.04064051509242274 0.04384796852894563 
16 160 0.04158717938340919 10 7 0.03973723181124496 0.03609170581279644 0.0397391267103105 0.036693254245153704 0.03649605769711451 0.03759551829067416 0.035803132111170095 0.03729613328220909 0.03677011577156624 0.039803089677562846 
18 180 0.03893636670486231 1 2 0.038748494454178495 0.03298479182488233 0.0369139830374591 0.03399489466435753 0.03361536976031019 0.03504098558431189 0.03310368241198374 0.03432631732662098 0.033690210845905254 0.03666988592618328 
20 200 0.03592419905412412 1 2 0.03663719470351531 0.030026156069481245 0.03318761551264408 0.03159879642129075 0.030152136851912786 0.031757945447758756 0.030313175836077802 0.030814552734774448 0.030419541760955977 0.03322567120949467 
22 220 0.03054350295013193 1 5 0.03060855417386853 0.02505204612397219 0.02843286304277586 0.026173658292469388 0.024972816860114513 0.026588985659400453 0.026214562652817453 0.025772817089532062 0.025713666533291348 0.02833850095083869 
24 240 0.02742885022204692 1 5 0.027310003974400705 0.022402286654386067 0.025161451426480505 0.024149479988958673 0.021905834690496326 0.02344753183324185 0.023151228582579248 0.023025692286409973 0.022601185000923226 0.02497898353655884 
26 260 0.02474867664007506 1 5 0.02404145524062668 0.019710709328540375 0.022434036462213168 0.021805722039941473 0.019272166224840192 0.020839836270819315 0.020678335168705934 0.020356878715157404 0.02083411863704313 0.022431744865333666 
28 280 0.021852036116537965 1 5 0.021091630676632698 0.01715926822435197 0.019426666233222513 0.019062139687679756 0.016823251493301827 0.01844985189946738 0.01826979694091388 0.017813107625506915 0.018093896471038724 0.019986476747321385 
30 300 0.02070983902938074 1 5 0.020222179406782226 0.016235989664574357 0.018285654580239338 0.01788449319549147 0.015608541695002821 0.01717113558273299 0.01711935866498926 0.01713363845965214 0.01685605630713664 0.019007381614883214 
32 320 0.020425551558913905 1 5 0.020806920123687598 0.015997631947985518 0.017604023449116296 0.017848021178976898 0.015273381517760212 0.01671362698703025 0.01667672663980746 0.016726194545807833 0.01653127763443668 0.018459670519334854 
34 340 0.02054868786790493 1 5 0.02148433055739077 0.015951732215860423 0.017366053349795553 0.017719927225069987 0.015406021651664582 0.01675624806994599 0.016519239998072078 0.016515496827682184 0.016491402561080983 0.018316543698455156 
36 360 0.019037200396773073 1 5 0.019998321380404905 0.014370709364625374 0.0156720691467109 0.01606685091959059 0.014067373719545608 0.015615889291145327 0.01509883956190596 0.015077103395790386 0.015184552309361107 0.016807364515580334 
38 380 0.016620318127432126 1 5 0.017461275480548412 0.01231286562477004 0.013526419360753364 0.013684992129664536 0.012268642846161436 0.013526783844845852 0.012905784144758964 0.012834811525016308 0.013052416179741932 0.014571440066952808 
40 400 0.01314303806181245 1 5 0.013751146304260279 0.009600107353460455 0.010495749454534992 0.010570363924609284 0.009534219259679321 0.010541864905116858 0.010143461623260753 0.009872219570530501 0.010129294157157815 0.011204418752183521 
43 430 0.009676733095697521 1 2 0.009935850852143633 0.006885786224551378 0.0074492331249274455 0.007582783712428432 0.006984102320003103 0.007513704278354988 0.007227650053829991 0.0071692932748127075 0.007204844298888792 0.008033282152715916 
46 460 0.011808391261371539 1 5 0.013590648464738916 0.008831998281335858 0.009247523476710458 0.009001925004387018 0.008316194159298492 0.009004348717490219 0.008534695064185747 0.00857074126346121 0.008482097549504089 0.009974937876533748 
49 490 0.013739128480842208 1 5 0.01778048326059345 0.010454308635033108 0.010622340953903792 0.01024137844060328 0.009342407892605051 0.010108053768582695 0.009613949989029 0.00966438691685193 0.00976301380928942 0.011203500750368592 
52 520 0.01656144353177324 1 5 0.022677800060712863 0.012975390569138236 0.012690513087644222 0.012031886872977446 0.010971549847142865 0.011993594018318482 0.012052606651261311 0.011370344487032676 0.011467432394791074 0.013529142786967128 
55 550 0.019225350329260475 1 5 0.028877965386029786 0.015901194153824873 0.014375376190302302 0.01378471593473863 0.01253278473620482 0.013599802707610336 0.013526127296785897 0.012904734972275601 0.01300953294169327 0.015354397595298013 
58 580 0.017945286645529544 1 9 0.02738935987028905 0.015027327250592672 0.013094557244124025 0.012591518149937076 0.011839926248872586 0.012574841083274346 0.012576219433300883 0.012072432089235589 0.011675068795640316 0.014259512091374674 
61 610 0.014242048666475774 1 9 0.02146590858839749 0.01238783520935187 0.010161946624287939 0.009734787749123536 0.009110040998695007 0.009749316943551158 0.009638768816963234 0.009251036537370172 0.008954156747821835 0.010893833528121595 
64 640 0.01631285343750368 1 5 0.02618335197823808 0.015262923804227389 0.012084732676318145 0.010984017771130606 0.010154323759512298 0.01109349281277644 0.010725661414080805 0.010323327297096452 0.010229810469140259 0.012516323984539009 
67 670 0.02283015803289041 1 5 0.04108572054114815 0.0253777063290208 0.017408913618898823 0.01534477857780857 0.013762694518488305 0.015280178739649116 0.015121399335838028 0.014083050588360476 0.014010497897235638 0.017590233858725508 
70 700 0.03230631256248712 1 5 0.0610305083000423 0.04212910345840311 0.02521553731153801 0.021373399215325956 0.01916730214697068 0.02156258466128077 0.02107567910952249 0.019521822431495625 0.019375269307559586 0.024190408759156273 
73 730 0.028045284387319933 1 5 0.05227325578104795 0.03722181848204521 0.022321416894698173 0.01826810753148477 0.016294766188678842 0.018155722326094612 0.017732391821862606 0.01660415052045647 0.016332605956279726 0.020546388590231685 
76 760 0.03254055651070632 1 5 0.0627243119300638 0.04860357499887024 0.02692216379345749 0.020983428749252745 0.01863802054228079 0.02146812505960701 0.02000188611960117 0.01920168802867289 0.01883058514661421 0.023481098512555486 
79 790 0.027048232379487832 1 9 0.05033727394359451 0.03971010106916929 0.022357221166910694 0.016963374274953376 0.015195561804232842 0.01725516047196187 0.01651765498481343 0.01599405793528494 0.01512020943392245 0.019172568616110684 
82 820 0.022016429571264987 1 5 0.039449577453164755 0.03130884339284803 0.01767740856272935 0.013661281638426724 0.011970210802373114 0.013675150131946538 0.01315162843923237 0.012953968975897314 0.012235915986315718 0.014995191259207575 
86 860 0.019519125600086465 1 5 0.03408441053865191 0.02738475914215437 0.01612871877061288 0.011614349104415162 0.010514690747054077 0.011854306676126527 0.01140633845812175 0.011512159400287214 0.010583277536408819 0.012760902377894607 
90 900 0.016217550187969023 1 9 0.02767296803023183 0.02276119088530577 0.013804899312761326 0.009361195064675025 0.008752864585667678 0.009603690653646444 0.009155697509549025 0.009354770970516763 0.00858917534925986 0.010542046853815736 
94 940 0.015953817179567887 1 9 0.02642861902250559 0.022290366938801008 0.014678447170997802 0.008936612665679874 0.008395255429532676 0.009010170717533442 0.008741673727648324 0.008927080720243665 0.008242167241519015 0.010034153483334559 
98 980 0.017628843437204805 1 5 0.02824743160848798 0.02562652266231162 0.0178012443274629 0.009870639438359254 0.008895202074612097 0.009801199291458399 0.00927333696716829 0.009673524159545414 0.008898918613051601 0.010888116402962947 
102 1020 0.018673681863514188 1 5 0.029253092436359346 0.02769609695261478 0.02034583019578323 0.010298111486198334 0.009263756650326782 0.009957886298806074 0.009391206163614618 0.01034256721893258 0.009680458061563093 0.011211232580391153 
106 1060 0.014218871141550994 1 7 0.022363093368001886 0.02121029551143768 0.015395929749111468 0.007852566322932727 0.007187271444225043 0.007334299509514738 0.006967105197412227 0.007643419340949033 0.007079495713262705 0.00819976660257397 
110 1100 0.012997248807049553 1 7 0.019721694070127863 0.019063019845118795 0.01394480414697783 0.007617760339458225 0.006475152628118721 0.006549601121208334 0.006185507207570657 0.0067719352641025694 0.006289629620457059 0.007281980103456717 
114 1140 0.017427980252782263 1 7 0.02547730485571891 0.025166068605803962 0.01978553795140062 0.011476559964907457 0.008372091325215844 0.008614428938643913 0.007998138824710854 0.008777374823473563 0.008718888215069207 0.009739108967592192 
118 1180 0.01654524588390448 1 7 0.02342529296449333 0.023388601757884018 0.0189491696350311 0.011160718245081129 0.007629078137420073 0.008278068791409535 0.007465707954973878 0.008278797811944355 0.008343618271877707 0.008904262666876732 
122 1220 0.013307436992784215 2 5 0.01796857592023337 0.018308009219217984 0.015081646175646892 0.009061839612566043 0.005845595481796505 0.006479582163182236 0.00596770254344187 0.006431507141859639 0.006547308478042234 0.006958309595619083 
126 1260 0.011943813254167783 2 7 0.015595341138074802 0.016173878752092776 0.013390906414555225 0.008457844408326401 0.005303510341856662 0.00563680721567717 0.005221579626789691 0.005776402630102825 0.005644373244141749 0.005947689977024255 
130 1300 0.014052693377323568 2 7 0.017508766409623823 0.018405372975630233 0.01569384110348793 0.010474976642466419 0.00622226851202932 0.006333839626330537 0.006043012573425335 0.006600900100580616 0.006671024575599027 0.0069220122254849414 
134 1340 0.013205096719981123 2 7 0.01620430906246789 0.017554542632920823 0.015634595007069176 0.010569520393692867 0.005728186514454039 0.006000279886091904 0.005480180816985532 0.006058241379828688 0.006191389570855387 0.006423917403902056 
138 1380 0.01449329607206432 2 7 0.0174891209431512 0.019171312410196244 0.017996043407168382 0.012377208188690732 0.006571856245817004 0.006314756648095686 0.005877690142549825 0.00662132269309129 0.006785340190220256 0.0070699614603604855 
143 1430 0.01853414809086252 2 6 0.021657183463305585 0.02413551282950271 0.023637586564728395 0.017013037097159237 0.008281556913285816 0.00796473322522775 0.0081823570149178 0.008281179246726519 0.008713303243276568 0.008866097302996315 
148 1480 0.02274052470811436 3 7 0.02539023951224855 0.02877196836295526 0.02881458337163798 0.021396941673132885 0.010839925117333336 0.01000169840668715 0.009725275349304736 0.009898886184055334 0.01054500504576096 0.010828631425983832 
153 1530 0.02658162550381346 3 7 0.028218269082124547 0.03268887870697979 0.035086375100566634 0.02853956728268658 0.01432153827841563 0.011378548410506837 0.010789962816801573 0.011072385379795506 0.01244489461915562 0.012123211761380115 
158 1580 0.020977628514109874 3 8 0.02116089223830119 0.025321729087576312 0.027364732851462716 0.022371677010106207 0.011353587112903055 0.009008786006620717 0.00877603999385422 0.008678538259393763 0.009522176375756967 0.009580685617420221 
163 1630 0.016767526525460204 3 7 0.016009710609205707 0.01932555116310842 0.0212839913478413 0.018074718395935472 0.009237472880099218 0.007168162785460589 0.006769063831083302 0.00676925784262849 0.007327789133624032 0.007448155946107898 
168 1680 0.020295182045469182 3 7 0.018361830946103306 0.022295678114267345 0.024679348681117208 0.021995448138667554 0.012731437907965788 0.008636891287601894 0.007819461827267575 0.008462319177706725 0.008982028062082564 0.008794170925535248 
173 1730 0.022200731162123632 3 7 0.019100059668868588 0.023493754100162946 0.025841006310380464 0.024294236056062554 0.014732299666469093 0.009690076913025347 0.00822005448607859 0.009312072312389072 0.009443837994037424 0.009340353150461443 
178 1780 0.020181601657760787 3 7 0.016443824273614894 0.020242212655558364 0.022540401093108852 0.021592906326052708 0.013524734525394204 0.008515967263790532 0.0072648515799776546 0.008499014944403282 0.008236626463219848 0.008394917873513746 
183 1830 0.026086187357010456 4 7 0.020201184885266326 0.025013114355281887 0.0291174533938015 0.02935544084886902 0.01936064595635353 0.011588820224869015 0.009086232537969507 0.011145945592413062 0.010806937023076377 0.010764296385434394 
