%# iteration evaluations sigma axisratio fitness_of(bestever best median worst) mindii idxmaxSD maxSD idxminSD minSD (randomSeed=1431185311826, Sat May 09 17:28:31 CEST 2015)

1 10 0.18306444375673173 1.0 19.235918908816007 19.235918908816007 37.5564074159018 75.60665904464986 1.0 1 0.1889496422657957 8 0.18036716485796353
2 20 0.1569199503390068 1.0663386783321285 14.935481077997574 14.935481077997574 47.71197729005244 97.79921923984544 0.9836344012096953 1 0.1618810549232239 5 0.15303904355672615
3 30 0.13696391442457098 1.0909300455319126 14.935481077997574 17.727341582554107 28.917124216895335 48.74514421900949 0.9675580376704197 1 0.13992535715851967 5 0.13192966247947452
4 40 0.12288937694090606 1.0947025903655703 14.935481077997574 16.40148719885788 23.967814544504336 42.39701617860292 0.9526651269040848 1 0.12534757364967064 5 0.11665502053925109
5 50 0.10900906989368714 1.100247850057654 14.084697053080054 14.084697053080054 21.1750961479773 36.553161692159705 0.9401599342706873 1 0.11005169569476035 5 0.10277363773168834
6 60 0.09626774517298707 1.1032990872902706 13.64008801074056 13.64008801074056 21.6833564853388 30.024071867276774 0.9281467760982945 1 0.09656498035722616 4 0.090602473493621
7 70 0.08359309487849476 1.1201607447014121 12.422506002590568 12.422506002590568 17.360931914491502 21.887422972416633 0.9152216401859882 1 0.08395989013088903 2 0.07791466904961108
8 80 0.07444641716203583 1.147758730818079 11.568828841049662 11.568828841049662 15.790991265656317 18.866714863781734 0.9019190979161454 1 0.07430098757223635 7 0.0686989316649343
9 90 0.06661732164461938 1.1483771055820613 11.568828841049662 12.47327287631835 17.043946542293284 19.99450860748637 0.8936201664762201 1 0.06618038508581046 7 0.06064915884288815
10 100 0.060605372597346385 1.1713574984358581 10.392777423014698 10.392777423014698 13.375301448222247 21.216739595040746 0.8840046262035608 1 0.06048650437089404 7 0.05496194503784508
11 110 0.05963442075272823 1.204499710944895 10.392777423014698 10.526555625312046 11.936037228800627 14.329431042101172 0.871612951348026 1 0.058751040159222404 7 0.053567090495701915
12 120 0.05740262793946035 1.2068873302984295 10.392777423014698 10.434189094320889 12.541388270781134 14.221402208849101 0.8699900144850328 1 0.05621132691082111 7 0.05080831819644384
13 130 0.05510245809966153 1.2215997671260013 10.392777423014698 11.621119565937526 12.505510950227388 16.646296319504692 0.8614928058010767 1 0.0535764314545991 7 0.04822078647735591
14 140 0.048574694238693344 1.2410863632703977 9.677555910913298 9.677555910913298 11.89241055241933 16.642544473200832 0.850138839678761 3 0.04714161804321084 7 0.04203177427877213
15 150 0.045936102122999575 1.256540651565096 9.677555910913298 10.728527655672575 11.171480706739349 14.367947641968334 0.8372974574757726 3 0.044432255283389094 4 0.040043084137997495
16 160 0.04158717938340919 1.2731445598555708 9.677555910913298 10.650292029912242 11.308431238359269 13.104428566472588 0.833461095311414 10 0.039803089677562846 7 0.035803132111170095
18 180 0.03893636670486231 1.2825768029328528 9.299857802558895 9.299857802558895 10.084958375347602 10.729685302789019 0.8140873897335077 1 0.038748494454178495 2 0.03298479182488233
20 200 0.03592419905412412 1.390179552112193 9.114058778957318 9.114058778957318 10.069284066218355 11.459382927023142 0.791190431633691 1 0.03663719470351531 2 0.030026156069481245
22 220 0.03054350295013193 1.4068181582971204 9.114058778957318 9.466863144075118 9.837744586248126 10.169979407434097 0.7741955625812077 1 0.03060855417386853 5 0.024972816860114513
24 240 0.02742885022204692 1.436352601668101 8.892331083085981 8.892331083085981 9.484065337951247 9.762041164631707 0.7596249924601461 1 0.027310003974400705 5 0.021905834690496326
26 260 0.02474867664007506 1.433317120671769 8.865435213171104 8.865435213171104 9.067155217802847 9.32930696209474 0.7479906556900823 1 0.02404145524062668 5 0.019272166224840192
28 280 0.021852036116537965 1.4224520065647352 8.85999757661877 8.885413603210532 9.18573581927178 9.441269577741043 0.7346847355110985 1 0.021091630676632698 5 0.016823251493301827
30 300 0.02070983902938074 1.4718387476839008 8.85999757661877 8.946846759752958 9.285413852286107 9.404401523819162 0.7208179342640244 1 0.020222179406782226 5 0.015608541695002821
32 320 0.020425551558913905 1.521367869719576 8.70722527572261 8.70722527572261 8.957444023953073 9.193582085692832 0.7059336830535323 1 0.020806920123687598 5 0.015273381517760212
34 340 0.02054868786790493 1.644430677012809 8.658041786733088 8.658041786733088 8.959765399762054 9.341277175574124 0.6998493777270394 1 0.02148433055739077 5 0.015406021651664582
36 360 0.019037200396773073 1.6737940955053614 8.572862713013137 8.572862713013137 8.805012762112781 9.001766884081224 0.6893467467608647 1 0.019998321380404905 5 0.014067373719545608
38 380 0.016620318127432126 1.6895113211940898 8.572862713013137 8.60464432054108 8.730928034266066 9.021376590611059 0.6791213141126529 1 0.017461275480548412 5 0.012268642846161436
40 400 0.01314303806181245 1.6750809934416093 8.572862713013137 8.597558725630462 8.728918293414488 8.948069165370429 0.6771402774447738 1 0.013751146304260279 5 0.009534219259679321
43 430 0.009676733095697521 1.6693530451938097 8.546143372320962 8.546143372320962 8.612435383122214 8.707435032614196 0.6571755348782761 1 0.009935850852143633 2 0.006885786224551378
46 460 0.011808391261371539 1.8470663046105107 8.462355147571133 8.462355147571133 8.557222201384727 8.631417671173047 0.6422484108944516 1 0.013590648464738916 5 0.008316194159298492
49 490 0.013739128480842208 2.1490363637841505 8.418739838006292 8.418739838006292 8.492286979074352 8.618140078897277 0.6187672003497507 1 0.01778048326059345 5 0.009342407892605051
52 520 0.01656144353177324 2.3636642799636163 8.339689223362308 8.339689223362308 8.450071891748287 8.591725524472041 0.5993885935530034 1 0.022677800060712863 5 0.010971549847142865
55 550 0.019225350329260475 2.6159985044259866 8.20553051893351 8.20553051893351 8.39845109684788 8.474979539255843 0.5909220321487 1 0.028877965386029786 5 0.01253278473620482
58 580 0.017945286645529544 2.8362898442977613 8.191127861757163 8.191127861757163 8.378180660418172 8.448874995484315 0.5752732973768379 1 0.02738935987028905 9 0.011675068795640316
61 610 0.014242048666475774 2.837377349946517 8.091752703625637 8.091752703625637 8.224272083098148 8.299639521546949 0.5684682242765814 1 0.02146590858839749 9 0.008954156747821835
64 640 0.01631285343750368 3.1131933900804207 8.008347946052327 8.008347946052327 8.151197124934315 8.217292959993298 0.5529193859649476 1 0.02618335197823808 5 0.010154323759512298
67 670 0.02283015803289041 3.60094544732312 7.8502109284433566 7.8502109284433566 8.08274569592253 8.265565864795931 0.5429115905317466 1 0.04108572054114815 5 0.013762694518488305
70 700 0.03230631256248712 4.137686787532172 7.69052491007248 7.69052491007248 8.138765455564526 8.562859622101847 0.5303625337918885 1 0.0610305083000423 5 0.01916730214697068
73 730 0.028045284387319933 4.3554613205177315 7.626227170508949 7.7512591911551905 7.842011730357373 8.421785506727836 0.5130654311121003 1 0.05227325578104795 5 0.016294766188678842
76 760 0.03254055651070632 4.678888752566435 7.617208381455723 7.617208381455723 8.322418067661477 9.753082335575117 0.5017720318685563 1 0.0627243119300638 5 0.01863802054228079
79 790 0.027048232379487832 4.808332198147441 7.289748815143048 7.289748815143048 7.749336879330012 8.20495961715362 0.49017677622596173 1 0.05033727394359451 9 0.01512020943392245
82 820 0.022016429571264987 4.806334782939269 7.196481308381238 7.239861695810321 7.405974991001951 7.622493030147954 0.4746244255179265 1 0.039449577453164755 5 0.011970210802373114
86 860 0.019519125600086465 4.636986300137004 7.052291911177825 7.102513674771835 7.233031175021523 7.528366559513393 0.47487467492082125 1 0.03408441053865191 5 0.010514690747054077
90 900 0.016217550187969023 4.78967577837321 6.935405589436239 6.935405589436239 7.101049895910086 7.1400259649173785 0.4636203369604343 1 0.02767296803023183 9 0.00858917534925986
94 940 0.015953817179567887 4.925389646952986 6.844555163314519 6.88411182394598 6.961280245586437 7.190102778091026 0.4465695426622192 1 0.02642861902250559 9 0.008242167241519015
98 980 0.017628843437204805 4.870680986103728 6.7572580928410275 6.7572580928410275 6.910528151085879 7.141320895291846 0.4366725064210995 1 0.02824743160848798 5 0.008895202074612097
102 1020 0.018673681863514188 5.2381387056550714 6.660748234538562 6.660748234538562 6.947719583816927 7.521115834306288 0.4200583744200368 1 0.029253092436359346 5 0.009263756650326782
106 1060 0.014218871141550994 5.465603068034819 6.554261975832509 6.554261975832509 6.7293668622779315 6.796612760434723 0.4153156459085366 1 0.022363093368001886 7 0.006967105197412227
110 1100 0.012997248807049553 5.533080613014214 6.481360937808362 6.481360937808362 6.59797139352555 6.637972072539102 0.40198576714615547 1 0.019721694070127863 7 0.006185507207570657
114 1140 0.017427980252782263 5.537004881322112 6.381547027088261 6.381547027088261 6.4996447480235915 6.897896585314943 0.3912371988197608 1 0.02547730485571891 7 0.007998138824710854
118 1180 0.01654524588390448 5.630498802834749 6.375240450124412 6.375240450124412 6.50777855037175 6.810508556054754 0.3833971097498375 1 0.02342529296449333 7 0.007465707954973878
122 1220 0.013307436992784215 5.672717416020577 6.295965795575681 6.300001792090546 6.3540034272336685 6.496051425418484 0.3696068742936623 2 0.018308009219217984 5 0.005845595481796505
