%# iteration evaluations sigma void void mean(1...dimension) (randomSeed=1431185311826, Sat May 09 17:28:31 CEST 2015)

0 0 0.2 0 0 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
1 10 0.18306444375673173 0 0 -0.13923697459483847 0.12679886709897967 -0.028072534291151863 0.12170832499160027 0.02721230100131287 0.07751578032650268 -0.05721654718497678 0.040238508512968 0.15938834611492328 -0.02711793768430898 
2 20 0.1569199503390068 0 0 0.06481996660844673 0.04904854769723422 -0.017591220426365864 0.014733267373639902 0.06142873752278528 0.05380262080693313 -0.0361889262648399 -0.04616068917150509 0.086068384357854 0.036318698504570195 
3 30 0.13696391442457098 0 0 0.05373037461599778 0.04906282221388857 -0.073987899844921 0.1002427673659648 0.09180475723412927 -0.03255572158412738 -0.032109356036533906 0.023416186435577573 0.03457326455905922 0.04882032004741917 
4 40 0.12288937694090606 0 0 0.012808734738656955 -0.03458280249397197 -0.1138268323818732 0.016574029245304565 0.08043444069353414 0.046775890632569164 -0.021295221841411895 0.05252052546929388 -0.004483268635428778 0.07380278730928955 
5 50 0.10900906989368714 0 0 -0.032568488755961446 0.01368489489819822 -0.04292474787811286 0.02431529238929024 0.02119013359503746 -0.0011874794646530504 0.043971987155880736 0.042905201689459216 -0.04073173696917696 0.03715238709897473 
6 60 0.09626774517298707 0 0 -0.06369172980504574 0.007400753051376934 -0.021344574455152983 0.06872137396002152 -0.003627514613903728 -0.02383426442879705 -0.028808198164338758 0.017520241146450094 0.04022755929445567 0.05527884131211858 
7 70 0.08359309487849476 0 0 -0.008525019381519347 0.03087755073452133 -0.004315632519609765 0.04910856879146368 0.016202703163370417 -0.04267086564413986 -0.05306342161121047 -0.004067776160531618 0.001618437119011061 0.030228078658386573 
8 80 0.07444641716203583 0 0 0.019100344484054916 0.027055400519645008 -0.046557137258055964 0.021929145770068173 -0.016820626296594105 -0.060423933655327895 -0.02901042708683276 -0.023887497657050418 0.045003782374029945 0.05049779296253593 
9 90 0.06661732164461938 0 0 8.889613039426481E-4 -0.008604669519133596 -0.024416464527292573 0.06672197612855363 0.008093854474939547 0.008155516133348804 -0.01605734903894597 -0.017164339862329448 0.02881945436917418 -0.0110487669491061 
10 100 0.060605372597346385 0 0 0.04723027268879633 0.008808904057414161 0.01555693466327946 0.07281148262964249 5.959481689930784E-4 6.576954975210506E-4 0.016581115723743 -0.024227811591873774 0.020098168228548985 0.0017288344535570464 
11 110 0.05963442075272823 0 0 0.03430330892199363 -0.011262737466302021 0.07653045134461856 0.034959369938618166 0.03990168075281177 -0.03262722724638401 0.020452832141588474 0.02190966317959738 0.0324659772998496 -0.0210281343265337 
12 120 0.05740262793946035 0 0 0.06629192766265277 0.0018221478438692259 0.08870792458606705 0.03172110308580884 0.0223696464713179 -0.01059692275475713 0.023178784911178855 0.05538236726624421 0.043682442876115196 -0.0013024691110846854 
13 130 0.05510245809966153 0 0 0.07839953821492049 0.03820501176636494 0.0702727641946291 0.05214119958517087 0.03649497238716478 0.03787244594514886 0.024508059549073622 0.04400081285181912 0.04139044734810988 -0.04015814725334119 
