%# iteration evaluations sigma void fitness_of_recent_best x_of_recent_best(1...dimension) (randomSeed=1431185311826, Sat May 09 17:28:31 CEST 2015)

1 10 0.18306444375673173 0 19.235918908816007 -0.4948550154859684 0.14002188219723777 -0.13613685113013868 0.13410347575292342 -0.06965367676916963 0.04674420481635869 -0.009485687386963981 0.015610116857443568 0.17803139620123692 -0.03913797785377164 
2 20 0.1569199503390068 0 14.935481077997574 0.1152996272216632 0.018127816258634022 0.10456132393595674 0.15611749385963802 0.12245726769187532 -0.03297263241509796 -0.017190730279891646 -0.1246914027046899 0.08021058593501446 -0.047374674562874496 
3 30 0.13696391442457098 0 17.727341582554107 0.06747267589344144 -0.029922307912107406 -0.11224993828233212 0.05654794420942011 0.13401936100983286 -0.06353388747157154 -0.055696561509649384 0.1888382063592297 0.09105242200310204 0.11359574217711776 
4 40 0.12288937694090606 0 16.40148719885788 -0.1310881227010209 -0.07986256178928533 -0.06720869415342004 -0.012291637277176401 0.05609514426343623 0.03289775439901066 -0.04992962156687044 0.11072359826350839 -0.16125344307523026 0.08675645565304241 
5 50 0.10900906989368714 0 14.084697053080054 0.02950462860744693 -0.04555290278937718 0.04398102567430688 0.04198585214642337 -0.05681879689026709 -0.09837060550460854 0.15113210156052917 0.0832111989894113 -0.07828864825207063 0.045158686588425284 
6 60 0.09626774517298707 0 13.64008801074056 -0.03136539420934666 -0.02162596132475031 -0.06750186705447858 0.10369899135756987 -0.002124104539610712 -0.027067962975625096 -0.0462817417591822 -0.055352122138760104 0.08666310352704426 0.13602423216429466 
7 70 0.08359309487849476 0 12.422506002590568 0.09980661885702756 0.036155942336238 0.0476127277835609 -0.03450846756571187 0.05357049134911936 -0.09383831920870589 -0.08123833954847383 0.03299158767583828 -0.0817068422031787 0.044832586126808974 
8 80 0.07444641716203583 0 11.568828841049662 0.09561451946067323 0.05865292507354658 -0.06192316037444388 0.01982494988110944 -0.0464405947466926 -0.05288318219300388 -0.014215197107947074 -0.03715285346358072 0.004338654369309806 0.10430335479499678 
9 90 0.06661732164461938 0 12.47327287631835 -0.07239664365955653 -0.06014378146539393 -0.10234716315523748 0.1163274796562866 0.027129085635888815 0.03557487334566307 -0.03926504300310212 -0.009790469741999321 0.057304028546535574 -0.011938351527743252 
10 100 0.060605372597346385 0 10.392777423014698 0.01472178396227995 0.03913323850370927 -0.06254382742295214 0.07211043321875885 -0.01765661135215296 0.04403174237988704 0.06229393005523699 -0.003353930582178727 0.010422181355563949 -0.0206597796478811 
11 110 0.05963442075272823 0 10.526555625312046 0.014466795630366763 -0.02114728400483664 0.0967428462163206 0.024271613055054625 0.0464689069258079 -0.020381824627049384 -0.011956358866522462 0.041838885170082454 0.042245762080088706 -0.05524242090794426 
12 120 0.05740262793946035 0 10.434189094320889 0.06930567865339245 0.028266321293889923 0.0937992894222819 0.006288292832881421 0.04810491731919763 0.029721629232515957 0.018285251344528033 0.0807855718738757 0.06193932919008158 -0.022150385780723356 
13 130 0.05510245809966153 0 11.621119565937526 0.06217338832405864 0.05207482326575963 -0.010395131053528447 0.10220857911983053 0.04660914074153076 0.05874408013390846 0.034428824570442544 0.11135316510546095 0.04552990461306077 -0.06318703630688574 
14 140 0.048574694238693344 0 9.677555910913298 0.06959959740739265 0.05663117993242292 0.021762014654350945 0.053324412089990565 -0.02702404825809366 0.004774768274559284 0.04013532852244092 0.06572594496695508 0.015568270626776567 -0.005091718863466099 
